"bsm","sbbsm","jczb","bjyz","pdgz","bjjb","sjlx","bz","create_by","create_time","update_by","update_time","delete_flag","zxlx","group_id","plzhbsm","order_num","yzsx","yzxx","max_threshold","min_threshold"
"1864180435345641474","1000000000000262399",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:30:25.289,1,2024-12-04 13:30:25.289,1,1,1,"1864180435345641473",1,,,,
"1864180435349835779","1000000000000262400",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:30:25.290,1,2024-12-04 13:30:25.290,1,1,1,"1864180435349835778",1,,,,
"1864180435354030083","1000000000000262401",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:30:25.290,1,2024-12-04 13:30:25.290,1,1,1,"1864180435354030082",1,,,,
"1864180435362418690","1000000000000264805",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:30:25.290,1,2024-12-04 13:30:25.290,1,1,1,"1864180435362418689",1,,,,
"1864180435907678212","1000000000000262395",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:30:25.425,1,2024-12-04 13:30:25.425,1,1,1,"1864180435907678210",2,,,,
"1864180435907678211","1000000000000262395",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:30:25.425,1,2024-12-04 13:30:25.425,1,1,1,"1864180435907678210",1,,,,
"1880454482966536195","91106727300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.597,3206,2025-01-18 11:17:40.597,1,1,1,"1880454482966536193",2,,,,
"1880454482966536194","91106727300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:40.597,3206,2025-01-18 11:17:40.597,1,1,1,"1880454482966536193",1,,,,
"1864181460123222020","318148603000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.591,1,2024-12-04 13:34:29.591,1,1,1,"1864181460123222018",2,,,,
"1864181460123222019","318148603000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.591,1,2024-12-04 13:34:29.591,1,1,1,"1864181460123222018",1,,,,
"1864180436599738371","1000000000000262399",RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:30:25.590,1,2024-12-04 13:30:25.590,1,1,1,"1864180436599738369",2,,,,
"1864180436599738370","1000000000000262399",RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:30:25.590,1,2024-12-04 13:30:25.590,1,1,1,"1864180436599738369",1,,,,
"1864180435916066820","1000000000000262396",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:30:25.426,1,2024-12-04 13:30:25.426,1,1,1,"1864180435916066818",2,,,,
"1864180435916066819","1000000000000262396",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:30:25.425,1,2024-12-04 13:30:25.425,1,1,1,"1864180435916066818",1,,,,
"1864181049580486660","311096283000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.727,1,2024-12-04 13:32:51.727,1,1,1,"1864181049580486658",2,,,,
"1864181049580486659","311096283000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.727,1,2024-12-04 13:32:51.727,1,1,1,"1864181049580486658",1,,,,
"1880454353534509059","31103248300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.726,3206,2025-01-18 11:17:09.726,1,1,1,"1880454353534509057",2,,,,
"1880454353534509058","31103248300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.726,3206,2025-01-18 11:17:09.726,1,1,1,"1880454353534509057",1,,,,
"1864180838422446082","311076803000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.370,1,2024-12-04 13:32:01.370,1,1,1,"1864180838422446081",1,,,,
"1864180838426640387","311076923000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.370,1,2024-12-04 13:32:01.370,1,1,1,"1864180838426640386",1,,,,
"1864180838430834690","311076933000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.370,1,2024-12-04 13:32:01.370,1,1,1,"1864180838430834689",1,,,,
"1864180838435028995","311076943000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.371,1,2024-12-04 13:32:01.371,1,1,1,"1864180838435028994",1,,,,
"1864180838439223298","311077013000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.371,1,2024-12-04 13:32:01.371,1,1,1,"1864180838439223297",1,,,,
"1864180838443417602","311077583000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.371,1,2024-12-04 13:32:01.371,1,1,1,"1864180838443417601",1,,,,
"1864180838447611907","311077693000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:01.371,1,2024-12-04 13:32:01.371,1,1,1,"1864180838447611906",1,,,,
"1864181049509183492","311078283000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.724,1,2024-12-04 13:32:51.724,1,1,1,"1864181049509183490",2,,,,
"1864181049509183491","311078283000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.724,1,2024-12-04 13:32:51.724,1,1,1,"1864181049509183490",1,,,,
"1864180838992871426","311076923000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.510,1,2024-12-04 13:32:01.510,1,1,1,"1864180838992871425",1,,,,
"1864180838988677123","311076803000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.510,1,2024-12-04 13:32:01.510,1,1,1,"1864180838988677121",2,,,,
"1864180838988677122","311076803000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.510,1,2024-12-04 13:32:01.510,1,1,1,"1864180838988677121",1,,,,
"1880454410375680003","31103248300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.272,3206,2025-01-18 11:17:23.272,1,1,1,"1880454410375680001",2,,,,
"1880454410375680002","31103248300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.272,3206,2025-01-18 11:17:23.272,1,1,1,"1880454410375680001",1,,,,
"1864181049098141698","311104593000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.585,1,2024-12-04 13:32:51.585,1,1,1,"1864181049098141697",1,,,,
"1864181049102336003","311104623000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.585,1,2024-12-04 13:32:51.585,1,1,1,"1864181049102336002",1,,,,
"1864181049110724611","311107223000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:32:51.585,1,2024-12-04 13:32:51.585,1,1,1,"1864181049110724610",1,,,,
"1864181049676955650","311104593000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.732,1,2024-12-04 13:32:51.732,1,1,1,"1864181049676955649",1,,,,
"1864184074910994436",YQ-RQ-01-0214,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:44:53.032,1,2024-12-04 13:44:53.032,1,1,1,"1864184074910994434",2,,,,
"1864184074910994435",YQ-RQ-01-0214,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:44:53.032,1,2024-12-04 13:44:53.032,1,1,1,"1864184074910994434",1,,,,
"1864180839013842947","311077693000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.512,1,2024-12-04 13:32:01.512,1,1,1,"1864180839013842945",2,,,,
"1864180839013842946","311077693000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.512,1,2024-12-04 13:32:01.512,1,1,1,"1864180839013842945",1,,,,
"1864181049614041092","311103113000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.729,1,2024-12-04 13:32:51.729,1,1,1,"1864181049614041090",2,,,,
"1864181049614041091","311103113000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.729,1,2024-12-04 13:32:51.729,1,1,1,"1864181049614041090",1,,,,
"1864181459343081474","311119683000",RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:34:29.430,1,2024-12-04 13:34:29.430,1,1,1,"1864181459343081473",1,,,,
"1880450541851660291","00000000000000000863569063175038",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:02:00.965,3206,2025-01-18 11:02:00.965,1,1,1,"1880450541851660289",2,,,,
"1880450541851660290","00000000000000000863569063175038",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:02:00.964,3206,2025-01-18 11:02:00.964,1,1,1,"1880450541851660289",1,,,,
"1880805978727948291","31103266300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-19 10:34:23.673,3206,2025-01-19 10:34:23.673,1,1,1,"1880805978727948289",2,,,,
"1880805978727948290","31103266300000000000000000000000",RQ0101,30.000000,1,3,rq_sjlx_1,,3206,2025-01-19 10:34:23.673,3206,2025-01-19 10:34:23.673,1,1,1,"1880805978727948289",1,,,,
"1880454353551286276","31103254300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.727,3206,2025-01-18 11:17:09.727,1,1,1,"1880454353551286274",2,,,,
"1880454353551286275","31103254300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.726,3206,2025-01-18 11:17:09.726,1,1,1,"1880454353551286274",1,,,,
"1864183761231642628",YQ-RQ-01-0177,RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:43:38.233,1,2024-12-04 13:43:38.233,1,1,1,"1864183761231642626",2,,,,
"1864183761231642627",YQ-RQ-01-0177,RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:43:38.233,1,2024-12-04 13:43:38.233,1,1,1,"1864183761231642626",1,,,,
"1868915455092207620","311077923000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.964,725,2024-12-17 15:05:41.964,1,1,1,"1868915455092207618",2,,,,
"1868915455092207619","311077923000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.964,725,2024-12-17 15:05:41.964,1,1,1,"1868915455092207618",1,,,,
"1880454410220490755","28940697300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.265,3206,2025-01-18 11:17:23.265,1,1,1,"1880454410220490753",2,,,,
"1880454410220490754","28940697300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.265,3206,2025-01-18 11:17:23.265,1,1,1,"1880454410220490753",1,,,,
"1880454353345765380","28960699300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.718,3206,2025-01-18 11:17:09.718,1,1,1,"1880454353345765378",2,,,,
"1880454353345765379","28960699300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.718,3206,2025-01-18 11:17:09.718,1,1,1,"1880454353345765378",1,,,,
"1880768141416652804","31103263300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.576,3206,2025-01-19 08:04:02.576,1,1,1,"1880768141416652802",2,,,,
"1880768141416652803","31103263300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.576,3206,2025-01-19 08:04:02.576,1,1,1,"1880768141416652802",1,,,,
"1864183612770078724",YQ-RQ-01-0144,RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:43:02.829,1,2024-12-04 13:43:02.829,1,1,1,"1864183612770078722",2,,,,
"1864183612770078723",YQ-RQ-01-0144,RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:43:02.829,1,2024-12-04 13:43:02.829,1,1,1,"1864183612770078722",1,,,,
"1864181460001587203","318133613000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.583,1,2024-12-04 13:34:29.583,1,1,1,"1864181459997392898",2,,,,
"1864181460001587202","318133613000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.583,1,2024-12-04 13:34:29.583,1,1,1,"1864181459997392898",1,,,,
"1868915766145986564","318148573000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:56.142,725,2024-12-17 15:06:56.142,1,1,1,"1868915766145986562",2,,,,
"1868915766145986563","318148573000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:56.142,725,2024-12-17 15:06:56.142,1,1,1,"1868915766145986562",1,,,,
"1864182185788084226",DSGQZXLBJ01-1643,RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:37:22.608,1,2024-12-04 13:37:22.608,1,1,1,"1864182185788084225",1,,,,
"1864526153348452355",WZGCKRBJ01-7549,RQ0101,80.000000,1,1,rq_sjlx_1,,2570,2024-12-05 12:24:10.874,2570,2024-12-05 12:24:10.874,1,1,1,"1864526153348452354",1,,,,
"1864526153361035267",WZGCKRBJ01-7550,RQ0101,80.000000,1,1,rq_sjlx_1,,2570,2024-12-05 12:24:10.874,2570,2024-12-05 12:24:10.874,1,1,1,"1864526153361035266",1,,,,
"1864182186371092483",DSGQZXLBJ01-1643,RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:37:22.754,1,2024-12-04 13:37:22.754,1,1,1,"1864182186371092481",2,,,,
"1864182186371092482",DSGQZXLBJ01-1643,RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:37:22.753,1,2024-12-04 13:37:22.753,1,1,1,"1864182186371092481",1,,,,
"1864182187033792515",DSGQZXLBJ01-1643,RQ0101,20.000000,4,3,rq_sjlx_1,,1,2024-12-04 13:37:22.912,1,2024-12-04 13:37:22.912,1,1,1,"1864182187033792513",2,,,,
"1864182187033792514",DSGQZXLBJ01-1643,RQ0101,0.000000,1,3,rq_sjlx_1,,1,2024-12-04 13:37:22.912,1,2024-12-04 13:37:22.912,1,1,1,"1864182187033792513",1,,,,
"1864180839005454339","311077013000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180839005454337",2,,,,
"1864180839005454338","311077013000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.511,1,2024-12-04 13:32:01.511,1,1,1,"1864180839005454337",1,,,,
"1880447204720812036","00000000000000000863569063152631",RQ0101,100.000000,4,1,rq_sjlx_1,,3206,2025-01-18 10:48:45.362,3206,2025-01-18 10:48:45.362,1,1,1,"1880447204720812034",2,,,,
"1880447204720812035","00000000000000000863569063152631",RQ0101,80.000000,1,1,rq_sjlx_1,,3206,2025-01-18 10:48:45.361,3206,2025-01-18 10:48:45.361,1,1,1,"1880447204720812034",1,,,,
"1864181576708116483","318161773000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:57.415,1,2024-12-04 13:34:57.415,1,1,1,"1864181576708116481",2,,,,
"1864181576708116482","318161773000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:57.415,1,2024-12-04 13:34:57.415,1,1,1,"1864181576708116481",1,,,,
"1864180435924455428","1000000000000262399",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:30:25.426,1,2024-12-04 13:30:25.426,1,1,1,"1864180435924455426",2,,,,
"1864180435924455427","1000000000000262399",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:30:25.426,1,2024-12-04 13:30:25.426,1,1,1,"1864180435924455426",1,,,,
"1864181049635012612","311104483000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.730,1,2024-12-04 13:32:51.730,1,1,1,"1864181049635012610",2,,,,
"1864181049635012611","311104483000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.730,1,2024-12-04 13:32:51.730,1,1,1,"1864181049635012610",1,,,,
"1864505629897555972",XZGCXLBJ08-111,RQ0101,80.000000,4,2,rq_sjlx_1,,2570,2024-12-05 11:02:37.666,2570,2024-12-05 11:02:37.666,1,1,1,"1864505629897555970",2,,,,
"1864505629897555971",XZGCXLBJ08-111,RQ0101,20.000000,1,2,rq_sjlx_1,,2570,2024-12-05 11:02:37.666,2570,2024-12-05 11:02:37.666,1,1,1,"1864505629897555970",1,,,,
"1880449462246199303","00000000000000000863569063170427",RQ0101,80.000000,5,2,rq_sjlx_1,,3206,2025-01-18 10:57:43.576,3206,2025-01-18 10:57:43.576,1,1,1,"1880449462246199301",2,,,,
"1880449462246199302","00000000000000000863569063170427",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 10:57:43.576,3206,2025-01-18 10:57:43.576,1,1,1,"1880449462246199301",1,,,,
"1880454353400291332","31103132300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.721,3206,2025-01-18 11:17:09.721,1,1,1,"1880454353400291330",2,,,,
"1880454353400291331","31103132300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.721,3206,2025-01-18 11:17:09.721,1,1,1,"1880454353400291330",1,,,,
"1880768141366321155","31103211300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.573,3206,2025-01-19 08:04:02.573,1,1,1,"1880768141366321153",2,,,,
"1880768141366321154","31103211300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.573,3206,2025-01-19 08:04:02.573,1,1,1,"1880768141366321153",1,,,,
"1864505701737598979",XZGCXLBJ09-112,RQ0101,80.000000,4,2,rq_sjlx_1,,2570,2024-12-05 11:02:54.794,2570,2024-12-05 11:02:54.794,1,1,1,"1864505701737598977",2,,,,
"1864505701737598978",XZGCXLBJ09-112,RQ0101,20.000000,1,2,rq_sjlx_1,,2570,2024-12-05 11:02:54.794,2570,2024-12-05 11:02:54.794,1,1,1,"1864505701737598977",1,,,,
"1864181049601458180","311102993000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.728,1,2024-12-04 13:32:51.728,1,1,1,"1864181049601458178",2,,,,
"1864181049601458179","311102993000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.728,1,2024-12-04 13:32:51.728,1,1,1,"1864181049601458178",1,,,,
"1880768002987843588","91107154300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.590,3206,2025-01-19 08:03:29.590,1,1,1,"1880768002987843586",2,,,,
"1880768002987843587","91107154300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.590,3206,2025-01-19 08:03:29.590,1,1,1,"1880768002987843586",1,,,,
"1864183496021540867",YQ-RQ-01-0054,RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:42:35.017,1,2024-12-04 13:42:35.017,1,1,1,"1864183496021540866",1,,,,
"1864183496084455427",YQ-RQ-01-0069,RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:42:35.019,1,2024-12-04 13:42:35.019,1,1,1,"1864183496084455426",1,,,,
"1864183496088649731",YQ-RQ-01-0070,RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:42:35.019,1,2024-12-04 13:42:35.019,1,1,1,"1864183496088649730",1,,,,
"1864181459938672643","311119303000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.579,1,2024-12-04 13:34:29.579,1,1,1,"1864181459938672641",2,,,,
"1864181459938672642","311119303000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.579,1,2024-12-04 13:34:29.579,1,1,1,"1864181459938672641",1,,,,
"1880768141311795203","31103132300000000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.569,3206,2025-01-19 08:04:02.569,1,1,1,"1880768141311795201",2,,,,
"1880768141311795202","31103132300000000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.569,3206,2025-01-19 08:04:02.569,1,1,1,"1880768141311795201",1,,,,
"1880454206641557507","00000000000000000863569063185524",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:16:34.738,3206,2025-01-18 11:16:34.738,1,1,1,"1880454206641557505",2,,,,
"1880454206641557506","00000000000000000863569063185524",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:16:34.738,3206,2025-01-18 11:16:34.738,1,1,1,"1880454206641557505",1,,,,
"1864505630031773700",XZGCXLBJ08-111,RQ0101,20.000000,4,3,rq_sjlx_1,,2570,2024-12-05 11:02:37.698,2570,2024-12-05 11:02:37.698,1,1,1,"1864505630031773698",2,,,,
"1864505630031773699",XZGCXLBJ08-111,RQ0101,10.000000,1,3,rq_sjlx_1,,2570,2024-12-05 11:02:37.698,2570,2024-12-05 11:02:37.698,1,1,1,"1864505630031773698",1,,,,
"1880454353492566020","31103211300000000000000000000000",RQ0101,80.000000,4,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.725,3206,2025-01-18 11:17:09.725,1,1,1,"1880454353492566018",2,,,,
"1880454353492566019","31103211300000000000000000000000",RQ0101,40.000000,1,2,rq_sjlx_1,,3206,2025-01-18 11:17:09.725,3206,2025-01-18 11:17:09.725,1,1,1,"1880454353492566018",1,,,,
"1864183611130105859",YQ-RQ-01-0104,RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:43:02.492,1,2024-12-04 13:43:02.492,1,1,1,"1864183611130105858",1,,,,
"1864505252007628803",XZGCXLBJ03-106,RQ0101,80.000000,1,1,rq_sjlx_1,,2570,2024-12-05 11:01:07.573,2570,2024-12-05 11:01:07.573,1,1,1,"1864505252007628802",1,,,,
"1868915675796496387","318133623000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.569,725,2024-12-17 15:06:34.569,1,1,1,"1868915675796496385",2,,,,
"1868915675796496386","318133623000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.569,725,2024-12-17 15:06:34.569,1,1,1,"1868915675796496385",1,,,,
"1880768141244686339","28850693299900000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.565,3206,2025-01-19 08:04:02.565,1,1,1,"1880768141244686337",2,,,,
"1880768141244686338","28850693299900000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:04:02.565,3206,2025-01-19 08:04:02.565,1,1,1,"1880768141244686337",1,,,,
"1880454410409234435","31103262300000000000000000000000",RQ0101,40.000000,5,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.273,3206,2025-01-18 11:17:23.273,1,1,1,"1880454410409234433",2,,,,
"1880454410409234434","31103262300000000000000000000000",RQ0101,20.000000,1,3,rq_sjlx_1,,3206,2025-01-18 11:17:23.273,3206,2025-01-18 11:17:23.273,1,1,1,"1880454410409234433",1,,,,
"1865910936318140420",WJZXLBJ04-616,RQ0101,80.000000,5,2,rq_sjlx_1,,2572,2024-12-09 08:06:48.850,2572,2024-12-09 08:06:48.850,1,1,1,"1865910936318140418",2,,,,
"1865910936318140419",WJZXLBJ04-616,RQ0101,20.000000,1,2,rq_sjlx_1,,2572,2024-12-09 08:06:48.850,2572,2024-12-09 08:06:48.850,1,1,1,"1865910936318140418",1,,,,
"1868915675628724228","311104593000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:34.562,725,2024-12-17 15:06:34.562,1,1,1,"1868915675628724226",2,,,,
"1868915675628724227","311104593000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.561,725,2024-12-17 15:06:34.561,1,1,1,"1868915675628724226",1,,,,
"1864181049685344260","311104623000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:51.732,1,2024-12-04 13:32:51.732,1,1,1,"1864181049685344258",2,,,,
"1864181049685344259","311104623000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:51.732,1,2024-12-04 13:32:51.732,1,1,1,"1864181049685344258",1,,,,
"1910209845521534980","00000000000000000863569063160972",RQ0101,100.000000,4,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.851,3206,2025-04-10 13:54:51.851,1,1,1,"1910209845521534978",2,,,,
"1910209845521534979","00000000000000000863569063160972",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-04-10 13:54:51.851,3206,2025-04-10 13:54:51.851,1,1,1,"1910209845521534978",1,,,,
"1864180839068368900","311077933000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:32:01.515,1,2024-12-04 13:32:01.515,1,1,1,"1864180839068368898",2,,,,
"1864180839068368899","311077933000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:32:01.515,1,2024-12-04 13:32:01.515,1,1,1,"1864180839068368898",1,,,,
"1864505582241959940",XZGCXLBJ07-110,RQ0101,80.000000,4,2,rq_sjlx_1,,2570,2024-12-05 11:02:26.306,2570,2024-12-05 11:02:26.306,1,1,1,"1864505582241959938",2,,,,
"1864505582241959939",XZGCXLBJ07-110,RQ0101,20.000000,1,2,rq_sjlx_1,,2570,2024-12-05 11:02:26.306,2570,2024-12-05 11:02:26.306,1,1,1,"1864505582241959938",1,,,,
"1868915766083072004","318145933000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:06:56.139,725,2024-12-17 15:06:56.139,1,1,1,"1868915766083072002",2,,,,
"1868915766083072003","318145933000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:56.139,725,2024-12-17 15:06:56.139,1,1,1,"1868915766083072002",1,,,,
"1880768002912346115","45000688299800000000000000000000",RQ0101,100.000000,5,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.586,3206,2025-01-19 08:03:29.586,1,1,1,"1880768002912346113",2,,,,
"1880768002912346114","45000688299800000000000000000000",RQ0101,80.000000,2,1,rq_sjlx_1,,3206,2025-01-19 08:03:29.586,3206,2025-01-19 08:03:29.586,1,1,1,"1880768002912346113",1,,,,
"1864183760032071683",YQ-RQ-01-0187,RQ0101,80.000000,1,1,rq_sjlx_1,,1,2024-12-04 13:43:37.931,1,2024-12-04 13:43:37.931,1,1,1,"1864183760032071682",1,,,,
"1868915675603558402","311104503000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:06:34.560,725,2024-12-17 15:06:34.560,1,1,1,"1868915675603558401",1,,,,
"1868915455012515843","311076933000",RQ0101,20.000000,4,3,rq_sjlx_1,,725,2024-12-17 15:05:41.960,725,2024-12-17 15:05:41.960,1,1,1,"1868915455012515841",2,,,,
"1868915455012515842","311076933000",RQ0101,5.000000,1,3,rq_sjlx_1,,725,2024-12-17 15:05:41.960,725,2024-12-17 15:05:41.960,1,1,1,"1868915455012515841",1,,,,
"1864181459942866947","311119373000",RQ0101,80.000000,4,2,rq_sjlx_1,,1,2024-12-04 13:34:29.579,1,2024-12-04 13:34:29.580,1,1,1,"1864181459942866945",2,,,,
"1864181459942866946","311119373000",RQ0101,20.000000,1,2,rq_sjlx_1,,1,2024-12-04 13:34:29.579,1,2024-12-04 13:34:29.579,1,1,1,"1864181459942866945",1,,,,
